I,T,R,E,A,DE,DA,H,M
355,1,2,4,4,3,3916,4032,303
356,0,0,36,8,5,14204,214,14021
356,0,1,27,5,6,10398,0,0
356,0,1,31,0,3,9789,66,1462
356,0,2,16,17,3,5683,10066,0
356,0,2,11,18,4,3381,7345,430
356,1,0,13,2,10,10634,121,8815
356,1,1,10,1,13,6431,153,1262
356,1,1,12,2,10,8427,0,282
356,1,2,4,9,10,3399,7855,214
356,1,2,7,10,10,3327,10154,1305
357,0,0,29,6,5,10423,0,5798
357,0,1,25,3,4,6680,134,744
357,0,1,15,5,7,7875,0,0
357,0,2,14,17,2,3181,11021,0
357,0,2,15,16,3,3646,4896,411
357,1,0,16,3,6,9536,0,6061
357,1,1,5,2,10,5011,1347,447
357,1,1,14,1,7,8720,3,1723
357,1,2,8,12,8,1843,6844,460
357,1,2,2,9,9,2611,7622,0
358,0,0,21,5,9,10512,2841,6616
358,0,1,19,0,7,8702,0,0
358,0,1,13,0,8,6625,888,200
358,0,2,11,13,2,3447,8048,0
358,0,2,12,16,3,2330,8708,1087
358,1,0,20,2,6,12001,0,5419
358,1,1,15,0,10,6493,11,1527
358,1,1,15,0,4,10659,0,0
358,1,2,17,21,7,6803,6318,0
358,1,2,11,17,5,3018,10666,1422
359,0,0,14,2,0,3037,0,4659
359,0,1,15,0,1,4520,0,0
359,0,1,21,0,0,4544,0,0
359,0,2,15,7,1,3596,1627,238
359,0,2,2,8,2,507,2128,932
359,1,0,2,1,7,2391,418,1813
359,1,1,1,0,4,948,0,26
359,1,1,1,0,8,1699,0,0
359,1,2,1,2,7,798,1656,86
359,1,2,1,1,7,1885,930,0
360,0,0,28,8,3,11358,1690,20131
360,0,1,20,7,3,6918,652,0
360,0,1,21,3,9,8141,0,144
360,0,2,11,18,4,3975,8121,0
360,0,2,14,16,5,3733,7055,1361
360,1,0,15,0,6,12241,0,4784
360,1,1,10,0,10,7394,1711,89
360,1,1,11,0,9,6079,1005,299
360,1,2,6,9,6,3039,7382,75
360,1,2,7,12,6,3475,8874,758
361,0,0,37,10,7,18662,1817,8038
361,0,1,40,14,7,16690,0,0
361,0,1,34,2,10,16124,2008,0
361,0,2,5,35,9,3437,11982,0
361,0,2,13,18,7,4001,12335,1040
361,1,0,24,11,5,17113,3333,8971
361,1,1,19,3,21,10014,576,1913
361,1,1,17,0,14,14230,910,0
361,1,2,18,16,7,7393,11801,1948
361,1,2,5,15,10,1949,10857,614
362,0,0,21,7,3,9325,110,15698
362,0,1,26,0,2,7988,0,0
362,0,1,23,1,6,9757,522,2823
362,0,2,14,18,5,4309,7922,755
362,0,2,16,11,6,4632,8918,0
362,1,0,10,3,10,6687,0,5808
362,1,1,9,0,7,7288,510,0
362,1,2,6,13,6,3557,11472,869
362,1,2,11,10,6,4963,7429,236
362,,,,,,,,
363,0,0,14,1,3,6801,0,10149
363,0,1,11,0,2,6077,0,0
363,0,1,7,0,5,4679,35,0
363,0,2,9,11,5,5629,3539,947
363,0,2,5,9,7,2530,4170,0
363,1,1,17,0,5,6099,1261,0
363,,,,,,,,
363,,,,,,,,
363,,,,,,,,
363,,,,,,,,
364,0,0,28,3,3,11655,0,12428
364,0,1,23,7,7,5637,0,0
364,0,1,30,0,5,11127,224,1168
364,0,2,14,19,4,3582,5417,328
364,0,2,16,19,4,5636,7173,0
364,1,0,13,1,9,8230,0,10614
364,1,1,11,0,8,5054,191,1026
364,1,1,4,0,11,4533,917,0
364,1,2,5,10,8,3440,7461,1235
364,1,2,5,6,11,2983,7867,524
365,0,0,35,6,11,14869,1074,34190
365,0,1,30,1,8,19626,236,14
365,0,1,29,7,15,18131,50,1661
365,0,2,22,12,11,9532,13651,523
365,0,2,9,23,13,5110,18600,1137
365,1,0,34,8,10,18931,448,17524
365,1,1,26,0,15,20125,1739,232
365,1,1,21,6,13,13420,863,2230
365,1,2,14,25,8,5122,19445,1442
365,1,2,22,28,11,14007,13272,0
366,0,0,24,7,8,12690,927,28865
366,0,1,27,1,12,10863,106,2454
366,0,1,23,1,9,16089,0,400
366,0,2,24,17,8,9279,12897,632
366,0,2,14,27,11,5869,15322,767
366,1,0,26,4,10,16054,874,9271
366,1,1,16,5,14,12727,1474,7424
366,1,1,24,3,6,11502,0,97
366,1,2,19,20,9,10995,10502,0
366,1,2,12,19,5,5851,16154,2018
367,0,0,23,6,3,15817,400,30827
367,0,1,24,6,9,18392,0,0
367,0,1,27,5,11,18717,0,0
367,0,2,18,16,5,5316,15313,0
367,0,2,15,15,5,5375,16874,1208
367,1,0,17,2,13,14406,79,21409
367,1,1,14,0,7,12860,0,1416
367,1,1,21,0,13,15855,2948,0
367,1,2,7,12,3,5977,17832,2183
367,1,2,8,19,7,4699,16014,0
368,0,0,19,4,4,10205,0,4822
368,0,1,16,0,1,5668,0,0
368,0,1,20,8,4,9274,0,0
368,0,2,15,10,2,4210,4307,0
368,0,2,11,19,2,2476,9908,1698
368,1,0,7,0,7,7795,0,3904
368,1,1,5,0,6,6425,712,1086
368,1,1,8,0,6,7691,0,101
368,1,2,3,4,5,1704,9055,1266
368,1,2,4,5,7,2686,6404,192
369,0,0,7,0,2,5588,263,5009
369,0,1,14,4,1,6385,0,0
369,0,1,8,1,6,5637,120,1306
369,0,2,6,6,2,2711,3882,146
369,0,2,3,11,1,609,6770,0
369,1,0,5,3,4,4997,134,4186
369,1,1,6,1,6,4759,0,0
369,1,1,6,1,5,3690,399,133
369,1,2,6,4,1,3139,4813,502
369,1,2,3,3,3,1294,3778,260
370,0,0,32,7,9,18185,236,9015
370,0,1,34,0,2,11557,0,0
370,0,1,33,3,11,14845,0,0
370,0,2,20,14,7,5961,10676,1234
370,0,2,6,33,6,3038,16547,0
370,1,0,16,8,10,13199,951,9838
370,1,1,15,4,12,10848,459,0
370,1,1,25,5,12,16901,0,8
370,1,2,18,17,11,7082,15105,0
370,1,2,7,16,7,2325,11407,1973
371,0,0,15,2,5,9088,171,3482
371,0,1,25,0,0,9979,0,0
371,0,1,21,0,4,6460,0,500
371,0,2,9,8,2,3333,3434,754
371,0,2,5,20,3,1272,7465,0
371,1,0,8,3,6,5997,3583,2695
371,1,1,7,2,9,4475,0,0
371,1,1,7,2,8,4625,0,67
371,1,2,8,1,9,4536,4365,0
371,1,2,8,4,7,3502,4817,68
372,0,0,24,1,8,8312,0,4748
372,0,1,22,6,10,6906,395,0
372,0,1,30,5,6,9735,0,154
372,0,2,11,16,5,3226,7922,689
372,0,2,17,19,9,3713,4342,0
372,1,0,23,4,12,9644,6,7534
372,1,1,24,5,10,6205,295,0
372,1,1,22,1,12,6015,0,1209
372,1,2,10,13,11,4879,4627,0
372,1,2,8,14,6,3995,3950,852
373,0,0,9,4,2,5321,200,4306
373,0,1,12,0,2,4938,0,0
373,0,1,14,9,4,6802,15,1980
373,0,2,10,14,5,4117,4411,4886
373,0,2,9,10,3,1909,5544,0
373,1,0,8,3,4,7023,0,1802
373,1,1,7,2,3,6733,175,863
373,1,1,12,1,6,7466,0,558
373,1,2,3,8,3,3075,6297,561
373,1,2,4,5,3,1892,4865,955
374,0,0,35,3,4,17265,532,15065
374,0,1,31,0,6,11971,0,0
374,0,1,20,1,10,18971,0,596
374,0,2,10,30,6,2980,14351,1307
374,0,2,4,32,7,3476,16711,0
374,1,0,18,7,8,13283,377,13942
374,1,1,25,2,10,16581,2201,345
374,1,1,18,1,12,14051,64,852
374,1,2,7,16,9,4111,12953,1404
374,1,2,5,12,10,4028,14995,0
375,0,0,26,4,7,8809,125,8112
375,0,1,33,0,4,8130,0,0
375,0,1,27,2,14,13408,360,357
375,0,2,21,13,9,5910,6000,0
375,0,2,17,16,8,6206,7835,1500
375,1,0,13,7,11,7052,0,10634
375,1,1,19,0,14,13225,1115,304
375,1,1,28,4,8,8802,93,101
375,1,2,7,16,10,2782,6490,2161
375,1,2,16,19,8,4803,11370,0
376,0,0,27,8,11,16006,516,12301
376,0,1,33,0,6,9821,0,0
376,0,1,29,10,9,14091,2516,2663
376,0,2,27,22,10,6149,12796,0
376,0,2,17,30,5,4333,11747,2740
376,1,0,30,5,10,15804,0,11936
376,1,1,18,5,11,9613,0,78
376,1,1,28,1,9,13314,611,2927
376,1,2,9,22,12,3062,10644,269
376,1,2,33,20,8,10926,13176,0
377,0,0,15,1,8,8984,827,6957
377,0,1,16,0,5,7542,1503,0
377,0,1,16,0,6,5263,0,0
377,0,2,6,11,11,3011,4170,3323
377,0,2,9,12,4,3901,7793,697
377,1,0,16,3,6,9739,0,6876
377,1,1,15,10,6,6068,0,0
377,1,1,22,0,4,10411,0,25
377,1,2,23,13,4,5940,7442,0
377,1,2,10,6,8,2965,5939,647
378,0,0,17,2,6,8834,0,15546
378,0,1,18,0,9,7973,241,1623
378,0,1,14,3,8,8411,0,249
378,0,2,14,12,3,3881,7911,596
378,0,2,11,19,7,6034,5413,0
378,1,0,19,3,8,9681,1300,13836
378,1,1,20,0,6,9096,0,0
378,1,1,13,1,8,5677,98,229
378,1,2,12,21,9,3136,5163,0
378,1,2,12,15,5,3129,7793,341
379,0,0,32,12,7,18278,0,8637
379,0,1,29,0,6,11432,0,0
379,0,1,24,8,14,8945,54,0
379,0,2,17,30,9,7180,9045,0
379,0,2,14,16,11,5776,7685,395
379,1,0,30,2,10,11585,425,6591
379,1,1,20,0,12,10322,446,661
379,1,1,28,0,10,10902,84,1496
379,1,2,5,26,7,1601,12139,0
379,1,2,7,21,7,2085,12659,712
380,0,0,16,1,2,9240,0,10777
380,0,1,13,0,3,4342,0,0
380,0,1,12,5,2,6771,292,2292
380,0,2,9,13,1,2269,7081,677
380,0,2,3,14,3,541,4957,0
380,1,0,5,2,5,5649,1555,1717
380,1,1,6,0,4,4434,0,0
380,1,1,4,0,8,3767,0,0
380,1,2,2,5,5,1353,5373,979
380,1,2,6,4,4,3813,4717,0
381,0,0,16,3,11,9478,0,20830
381,0,1,35,2,10,15313,0,660
381,0,1,28,2,9,11586,66,1324
381,0,2,18,22,6,6759,11116,699
381,0,2,18,32,6,9253,12191,50
381,1,0,24,2,10,17468,9,17311
381,1,1,13,7,7,11089,0,0
381,1,1,20,6,14,6831,2701,6163
381,1,2,12,19,12,6078,9990,328
381,1,2,9,18,9,3963,13450,459
382,0,0,26,3,3,11564,364,21626
382,0,1,23,6,4,12572,0,0
382,0,1,19,0,5,7233,0,454
382,0,2,6,17,2,1852,11644,1167
382,0,2,14,19,5,4255,6669,0
382,1,0,10,3,7,8100,0,11707
382,1,1,15,0,5,10589,0,0
382,1,1,8,3,8,5676,0,0
382,1,2,6,10,7,3687,9458,400
382,1,2,7,13,8,4400,9937,2535
383,0,0,14,5,2,7896,0,14476
383,0,1,8,3,11,5621,0,661
383,0,1,21,0,7,8680,0,0
383,0,2,2,13,6,1117,13387,676
383,0,2,8,11,4,3099,9775,1613
383,1,0,19,4,3,11523,596,4769
383,1,1,7,4,7,4336,119,0
383,1,1,14,5,9,9725,0,0
383,1,2,12,15,4,5982,6575,0
383,1,2,11,13,6,5128,3747,1093
384,0,0,14,2,5,7950,0,8984
384,0,1,17,0,2,3850,0,0
384,0,1,23,1,4,7827,310,1744
384,0,2,16,11,3,4294,6577,223
384,0,2,13,10,4,2852,3085,608
384,1,0,9,1,9,6954,419,3694
384,1,1,11,1,8,5275,0,122
384,1,1,9,7,8,4917,0,0
384,1,2,4,6,5,1709,5448,282
384,1,2,4,8,5,2117,4737,0
385,0,0,27,4,10,10510,0,6454
385,0,1,37,0,3,8173,0,0
385,0,1,26,0,8,10598,826,101
385,0,2,23,15,5,4794,6141,0
385,0,2,15,18,3,4750,5280,778
385,1,0,16,4,10,7571,87,9171
385,1,1,21,3,8,8987,1542,516
385,1,1,14,4,11,7897,0,137
385,1,2,7,20,9,1505,12023,0
385,1,2,15,9,10,4369,5091,14
386,0,0,18,2,3,10729,310,7830
386,0,1,21,0,3,7125,0,0
386,0,1,13,2,4,7313,0,638
386,0,2,10,14,1,3586,4973,629
386,0,2,9,21,2,3969,6126,0
386,1,0,4,1,9,7319,372,5804
386,1,1,8,0,6,5834,248,59
386,1,1,4,1,5,5680,519,482
386,1,2,1,2,5,602,7080,0
386,1,2,5,5,3,3142,7008,964
387,0,0,28,5,4,9180,0,12566
387,0,1,28,0,1,6918,0,0
387,0,1,11,3,7,4893,0,0
387,0,2,8,18,2,3701,6050,0
387,0,2,17,11,7,5315,4686,332
387,1,0,14,2,7,7044,0,4602
387,1,1,6,1,9,3107,0,79
387,1,1,16,1,8,9362,0,378
387,1,2,3,3,11,2342,5371,403
387,1,2,2,12,6,936,6804,370
388,0,0,20,3,1,5809,0,7523
388,0,1,20,0,0,4793,0,0
388,0,1,16,3,2,5485,0,0
388,0,2,9,14,0,3217,3779,0
388,0,2,8,9,0,1903,2858,164
388,1,0,1,0,5,3488,340,1693
388,1,1,2,1,6,2976,461,52
388,1,1,2,0,7,1656,88,0
388,1,2,1,1,7,842,3871,747
388,1,2,2,2,5,2338,3810,0
389,0,0,30,11,11,8950,269,6459
389,0,1,49,0,2,13108,0,0
389,0,1,42,2,9,12818,0,590
389,0,2,28,26,7,7455,8794,1386
389,0,2,13,30,7,2152,10331,0
389,1,0,17,3,14,11020,0,18139
389,1,1,19,0,13,9478,1557,212
389,1,1,22,0,13,10875,133,1757
389,1,2,9,14,13,3825,6546,0
389,1,2,15,16,10,6503,10374,0
390,0,0,20,2,3,10238,0,17807
390,0,1,29,0,5,8214,0,0
390,0,1,21,7,5,7443,0,0
390,0,2,18,11,3,5283,5520,444
390,0,2,12,10,5,3195,8532,0
390,1,0,12,1,9,8313,0,8577
390,1,1,7,1,10,6479,867,181
390,1,1,11,1,7,6958,0,1671
390,1,2,6,6,8,2777,6455,824
390,1,2,5,6,10,1896,4874,0
391,0,0,51,13,8,23849,1224,28370
391,0,1,36,15,11,14672,2822,10424
391,0,1,31,5,9,14294,0,447
391,0,2,24,35,5,9322,14146,2333
391,0,2,17,31,9,5410,13733,0
391,1,0,23,4,15,16547,2688,10941
391,1,1,19,0,15,15750,95,530
391,1,1,22,3,11,14020,1475,0
391,1,2,13,23,13,5943,19488,0
391,1,2,12,15,15,5305,11269,1366
392,0,0,32,3,8,15294,0,16485
392,0,1,32,0,4,8865,0,0
392,0,1,30,0,8,11341,1237,0
392,0,2,27,23,7,8835,7789,0
392,0,2,7,24,7,1830,10148,1446
392,1,0,20,7,9,10650,0,9332
392,1,1,27,3,8,13747,0,273
392,1,1,15,4,11,7480,845,2166
392,1,2,15,18,9,6260,13620,0
392,1,2,10,13,10,3538,9425,987
393,0,0,20,3,8,11833,0,20077
393,0,1,28,0,4,7511,0,0
393,0,1,25,2,8,9164,1399,0
393,0,2,30,17,6,12651,5330,0
393,0,2,24,22,9,7316,9269,0
393,1,0,23,0,9,12138,96,15994
393,1,1,11,0,11,6550,12,100
393,1,1,16,5,13,10887,413,582
393,1,2,12,12,10,3468,9686,943
393,1,2,6,11,10,3042,15126,0
394,0,0,11,2,0,4413,0,2476
394,0,1,12,0,1,4918,0,0
394,0,1,14,1,3,6584,0,13
394,0,2,7,6,2,2949,1919,122
394,0,2,2,4,3,680,2931,0
394,1,0,4,0,4,2698,0,1998
394,1,1,4,0,5,3589,598,0
394,1,1,3,0,3,2642,0,0
394,1,2,1,3,6,419,3872,0
394,1,2,3,5,5,2226,2561,171
395,0,0,41,13,16,18702,776,19177
395,0,1,37,10,19,14617,1061,3129
395,0,1,44,4,17,16048,737,2639
395,0,2,25,40,15,13212,19701,0
395,0,2,32,22,11,13727,15457,140
395,1,0,30,3,13,26210,1207,34301
395,1,1,38,3,20,21866,326,3692
395,1,1,45,9,19,22617,0,0
395,1,2,21,29,14,6233,21575,0
395,1,2,13,21,17,5129,14869,1568
396,0,1,12,1,3,6487,219,382
396,0,1,14,0,5,6916,0,0
396,0,2,15,6,2,7192,2106,0
396,0,2,9,11,4,2492,5111,0
396,,,,,,,,
396,,,,,,,,
396,,,,,,,,
396,,,,,,,,
396,,,,,,,,
396,,,,,,,,
397,0,0,19,5,3,10969,0,5279
397,0,1,22,0,2,8234,0,0
397,0,1,20,3,7,9249,0,0
397,0,2,21,11,3,7448,4839,0
397,0,2,11,6,7,4362,5948,49
397,1,0,10,3,6,8073,8486,2418
397,1,1,12,1,9,9013,370,0
397,1,1,12,0,10,10236,1526,0
397,1,2,6,5,7,6421,5310,2333
397,1,2,5,7,7,2851,6604,276
398,0,0,17,5,4,9332,6481,1948
398,0,1,22,0,4,6724,0,0
398,0,1,17,0,3,9779,1654,0
398,0,2,10,20,1,4011,10727,0
398,0,2,17,11,5,6309,9573,0
398,1,0,8,5,7,12736,4296,5777
398,1,1,7,1,8,9257,0,0
398,1,1,8,0,6,7545,466,2070
398,1,2,3,7,6,4096,7933,0
398,1,2,7,4,6,4537,7093,24
399,0,0,21,6,5,11246,1103,1791
399,0,1,20,0,5,7237,0,0
399,0,1,14,5,5,5615,309,2586
399,0,2,6,16,3,2294,8101,741
399,0,2,14,16,5,6465,5427,0
399,1,0,9,1,7,7688,727,11878
399,1,1,11,1,7,6994,40,1639
399,1,1,10,1,9,6889,0,0
399,1,2,6,8,8,1468,6852,445
399,1,2,4,3,2,1842,2183,0
400,0,0,28,11,4,10275,361,9589
400,0,1,20,0,4,5979,0,0
400,0,1,20,1,6,13185,614,0
400,0,2,13,18,2,4990,8589,555
400,0,2,18,14,4,3859,7320,0
400,1,0,9,2,9,6061,2782,5820
400,1,1,9,1,7,9798,1027,1141
400,1,1,10,0,9,9141,0,20
400,1,2,7,3,8,4594,5856,0
400,1,2,2,8,4,3045,8775,889
401,0,0,13,1,6,9960,0,18122
401,0,1,11,0,2,2246,0,0
401,0,1,20,7,5,9762,403,1701
401,0,2,16,19,7,4758,9376,4245
401,0,2,16,14,2,4632,11163,925
401,1,0,14,5,7,11436,37,4832
401,1,1,17,0,9,7721,640,2806
401,1,1,10,6,8,10916,1177,0
401,1,2,11,9,9,3963,8587,0
401,1,2,10,8,7,2803,6724,384
402,0,0,18,7,2,8028,159,5535
402,0,1,14,0,2,3973,0,0
402,0,1,7,3,5,5407,0,0
402,0,2,11,12,0,3620,6316,30
402,0,2,9,14,1,2233,5617,0
402,1,0,5,0,4,7420,0,8471
402,1,1,4,1,7,3728,0,0
402,1,1,1,0,7,3761,0,276
402,1,2,3,5,5,3140,5458,97
402,1,2,1,3,5,2385,5953,2243
403,0,0,26,3,12,14302,730,10086
403,0,1,25,2,7,12158,148,2080
403,0,1,23,1,14,14731,2385,0
403,0,2,14,22,9,6373,10202,0
403,0,2,12,15,9,5829,12763,364
403,1,0,27,6,6,16401,0,16767
403,1,1,30,1,9,15688,69,247
403,1,1,24,1,10,10721,1257,1064
403,1,2,19,27,11,6291,9855,0
403,1,2,15,20,8,3772,17235,697
404,0,0,21,5,5,12345,880,6520
404,0,1,17,0,4,10172,0,0
404,0,1,19,0,6,14501,798,110
404,0,2,14,15,5,5717,10202,0
404,0,2,9,14,6,2832,11471,641
404,1,0,14,3,8,7886,4884,4468
404,1,1,13,0,6,12394,0,586
404,1,1,11,2,8,7792,0,148
404,1,2,12,7,3,7974,5365,0
404,1,2,12,11,7,5146,11731,0
405,0,0,13,4,3,10293,1134,3946
405,0,1,9,0,4,6358,0,0
405,0,1,18,0,3,8538,0,1287
405,0,2,11,10,2,2578,8452,0
405,0,2,10,11,4,4130,6617,642
405,1,0,7,0,5,6935,5,14628
405,1,1,8,0,10,8094,1233,0
405,1,1,5,0,5,5173,248,1853
405,1,2,6,5,2,2961,8770,1094
405,1,2,8,3,5,6199,6483,0
406,0,0,38,6,5,15203,171,9313
406,0,1,34,0,4,12039,0,0
406,0,1,40,2,9,14789,32,252
406,0,2,25,30,10,10269,8094,0
406,0,2,6,41,7,1583,11957,113
406,1,0,17,5,7,9225,787,7517
406,1,1,21,3,13,9763,351,1366
406,1,1,20,3,11,13667,0,55
406,1,2,7,13,15,4430,6671,637
406,1,2,7,11,15,4585,5800,511
407,0,0,12,0,1,7996,0,9127
407,0,1,13,0,2,5372,0,0
407,0,1,14,1,2,5304,0,0
407,0,2,5,6,1,1806,3747,1080
407,0,2,8,6,1,1518,5504,0
407,1,0,3,1,4,5617,0,5207
407,1,1,5,0,4,3342,843,3782
407,1,1,5,1,7,3000,319,0
407,1,2,0,1,5,749,3827,0
407,1,2,0,1,5,2454,3075,0
408,0,0,10,2,1,9694,176,5914
408,0,1,9,0,3,3450,0,0
408,0,1,9,3,1,5771,0,0
408,0,2,3,9,1,1052,5082,845
408,0,2,8,10,1,3408,3608,302
408,1,0,4,1,2,4764,66,5573
408,1,1,5,0,5,4640,631,19
408,1,1,5,0,5,3003,154,769
408,1,2,0,1,5,1767,5661,1278
408,1,2,0,5,3,392,7093,577
409,0,0,21,1,1,9299,0,8801
409,0,1,25,2,4,7585,1658,0
409,0,1,20,0,4,4842,0,0
409,0,2,16,8,3,5413,4604,0
409,0,2,15,9,4,4827,4844,243
409,1,0,8,2,6,6106,300,8049
409,1,1,6,0,8,5091,112,2662
409,1,1,9,0,9,4151,0,0
409,1,2,4,6,9,2988,6365,0
409,1,2,6,4,6,1134,7199,0
410,0,0,23,6,5,20433,0,10842
410,0,1,21,0,9,10558,650,0
410,0,1,19,0,11,9403,0,0
410,0,2,14,23,2,3916,10792,2100
410,0,2,13,16,7,5606,8664,0
410,1,0,15,2,8,7030,7689,2107
410,1,1,18,1,11,9919,1595,0
410,1,1,18,2,5,11789,1098,2330
410,1,2,11,9,7,5365,10351,1423
410,1,2,8,13,10,2937,9935,203
411,0,0,22,3,4,8716,0,8474
411,0,1,19,1,6,10395,2,206
411,0,1,14,0,7,5810,0,312
411,0,2,17,10,3,5630,8616,0
411,0,2,5,18,4,3169,10093,0
411,1,0,10,4,5,5671,223,9549
411,1,1,10,3,8,8231,0,252
411,1,1,14,2,10,6152,520,2267
411,1,2,7,2,7,6216,5433,0
411,1,2,9,6,7,6291,5847,171
412,0,0,29,7,11,17224,498,18436
412,0,1,35,4,9,15760,1654,336
412,0,1,39,0,13,15041,227,2009
412,0,2,18,28,11,7823,16029,688
412,0,2,18,23,13,6009,14750,915
412,1,0,20,8,13,15149,1409,20864
412,1,1,22,0,11,17669,0,0
412,1,1,38,0,15,21076,746,1990
412,1,2,17,29,12,6100,13287,455
412,1,2,13,23,13,4513,13478,938
413,0,0,23,2,6,8037,9,3254
413,0,1,16,1,1,7723,13,122
413,0,1,16,2,9,7946,478,761
413,0,2,2,17,5,719,6264,0
413,0,2,15,11,3,3470,5519,631
413,1,0,10,2,8,5221,102,9470
413,1,1,14,0,8,6606,0,28
413,1,1,13,5,9,6458,0,18
413,1,2,5,11,6,2754,7279,480
413,1,2,9,14,5,3193,4004,0
414,0,0,16,6,0,5744,0,6440
414,0,1,14,0,1,6204,0,30
414,0,1,6,1,3,4980,0,0
414,0,2,6,10,1,1867,5799,238
414,0,2,7,5,1,2877,5802,0
414,1,0,3,1,5,4941,0,7439
414,1,1,2,0,5,3969,78,104
414,1,1,2,0,4,5016,354,0
414,1,2,0,2,3,732,5624,0
414,1,2,1,0,2,2280,5096,354
415,0,0,21,4,6,15245,0,7764
415,0,1,12,0,2,9282,60,510
415,0,1,21,2,12,12589,0,276
415,0,2,9,17,6,4864,10719,504
415,0,2,16,15,5,6946,10865,0
415,1,0,18,3,8,10542,0,13313
415,1,1,24,0,7,9154,557,1037
415,1,1,11,0,9,10975,0,192
415,1,2,14,18,6,6503,10893,0
415,1,2,3,15,5,1295,15772,332
416,0,0,18,4,6,7892,76,5886
416,0,1,16,1,2,8828,7,58
416,0,1,9,3,7,6161,84,959
416,0,2,7,9,5,1740,6603,643
416,0,2,1,9,7,1409,3777,0
416,1,0,13,3,4,6827,2518,2043
416,1,1,10,2,5,5661,0,0
416,1,1,10,1,7,6479,0,204
416,1,2,11,2,8,3666,933,0
416,1,2,10,10,3,2562,8389,107
417,0,0,20,3,8,8221,0,16786
417,0,1,20,3,6,8129,0,0
417,0,1,21,3,9,10865,42,294
417,0,2,10,11,4,4606,6919,2032
417,0,2,6,16,6,3161,9278,262
417,1,0,19,2,6,8495,0,7416
417,1,1,21,0,9,9593,150,1837
417,1,1,13,1,8,10836,17,115
417,1,2,8,12,7,2118,7232,0
417,1,2,9,13,5,3295,8713,651
418,0,0,8,4,1,5665,793,1799
418,0,1,11,0,1,3406,0,539
418,0,1,9,0,1,5160,0,0
418,0,2,6,5,1,1714,3023,865
418,0,2,5,7,1,1650,2557,0
418,1,0,1,0,5,1223,428,9051
418,1,1,5,0,4,4520,0,0
418,1,1,3,0,3,3294,564,0
418,1,2,0,0,2,456,2828,0
418,1,2,1,1,4,721,2356,284
419,0,0,24,5,8,12933,0,13146
419,0,1,30,1,10,8395,465,0
419,0,1,31,2,11,13408,90,167
419,0,2,24,24,10,8173,9535,2804
419,0,2,13,16,6,2659,11868,1367
419,1,0,25,4,9,12591,0,12487
419,1,1,18,0,12,9478,778,2753
419,1,1,26,1,10,15506,25,140
419,1,2,12,29,9,4541,13222,0
419,1,2,7,16,14,2223,9048,330
420,0,0,22,6,2,8864,0,3252
420,0,1,15,0,5,7118,67,58
420,0,1,21,3,5,10451,66,212
420,0,2,0,23,6,0,6504,0
420,0,2,14,8,3,2830,7314,0
420,1,0,9,3,4,4137,411,3040
420,1,1,10,1,9,3643,111,806
420,1,1,8,6,6,5741,0,0
420,1,2,7,7,9,3611,4173,415
420,1,2,8,3,6,6297,3321,0
421,0,0,19,1,5,15096,0,13201
421,0,1,12,0,5,6426,59,200
421,0,1,10,0,9,6789,0,304
421,0,2,7,7,4,2813,3627,407
421,0,2,11,7,2,4689,6237,0
421,1,0,14,5,5,7156,1921,508
421,1,1,13,1,8,8605,845,0
421,1,1,11,3,6,5321,225,0
421,1,2,4,11,3,1960,9081,721
421,1,2,7,11,5,1642,9745,1444
422,0,0,26,4,8,18042,0,28375
422,0,1,25,1,8,13200,233,380
422,0,1,37,2,14,17090,617,1868
422,0,2,24,20,8,7771,13036,782
422,0,2,20,18,9,5619,12764,0
422,1,0,20,5,11,11586,6695,3942
422,1,1,19,0,13,15010,1454,94
422,1,1,27,0,15,14989,61,3023
422,1,2,11,19,8,5990,12148,0
422,1,2,12,25,11,5003,13954,827
423,0,0,15,5,4,6365,0,4336
423,0,1,16,1,3,6939,0,0
423,0,1,20,3,3,7819,464,197
423,0,2,17,11,2,6531,4820,1101
423,0,2,10,11,4,2066,5398,0
423,1,0,8,1,8,6368,261,8500
423,1,1,7,0,6,6842,0,400
423,1,1,12,1,5,6536,0,414
423,1,2,4,5,6,1559,6448,368
423,1,2,1,6,4,646,8118,0
424,0,0,19,3,1,8614,0,3241
424,0,1,15,0,0,6349,0,0
424,0,1,17,1,2,5634,9,412
424,0,2,13,19,0,5390,5171,0
424,0,2,18,15,0,3103,5724,0
424,1,0,1,0,6,4381,1928,4684
424,1,1,1,0,7,2857,0,0
424,1,1,3,1,5,6585,0,217
424,1,2,0,0,6,48,7644,0
424,1,2,0,1,6,2126,6640,0
425,0,0,19,7,2,8389,0,4400
425,0,1,12,0,2,6638,0,0
425,0,1,16,0,3,6631,656,0
425,0,2,7,11,2,1407,5092,74
425,0,2,9,12,4,4232,3697,0
425,1,0,8,2,5,4396,155,7503
425,1,1,3,0,6,5255,0,0
425,1,1,6,1,6,4324,0,468
425,1,2,1,5,5,1144,7300,0
425,1,2,2,4,6,1687,4674,100
426,0,0,33,6,14,15662,1117,31735
426,0,1,23,0,9,9342,6,17
426,0,1,20,2,17,16249,916,2215
426,0,2,1,31,13,16,18010,0
426,0,2,16,13,11,6108,15638,444
426,1,0,35,8,9,18289,582,10711
426,1,1,32,5,13,17911,317,550
426,1,1,43,8,7,15872,84,1155
426,1,2,33,17,9,10701,10037,203
426,1,2,21,23,8,5518,12676,369
