INDEX,TEAM,ROLE,E,A,D,DMG,H,MIT
405,2,SUPPORT,14,21,6,3609,9178,2705
405,2,SUPPORT,7,18,5,3603,10933,817
406,1,TANK,31,5,13,19212,0,20724
406,1,DAMAGE,20,2,10,12336,74,316
406,1,SUPPORT,15,25,9,6156,16692,0
406,1,SUPPORT,9,19,11,5492,11509,2070
406,2,TANK,30,7,6,14404,3969,8742
406,2,DAMAGE,24,2,11,16331,0,112
406,2,DAMAGE,31,4,10,14841,0,1533
406,2,SUPPORT,23,15,12,7997,10786,1997
406,2,SUPPORT,17,24,7,5376,13859,491
407,1,TANK,11,1,11,6272,0,7193
407,1,DAMAGE,18,0,5,10050,0,0
407,1,DAMAGE,17,0,13,9547,0,1568
407,1,SUPPORT,12,8,12,6520,6810,198
407,1,SUPPORT,5,12,13,2865,7487,2071
407,2,TANK,27,4,2,9735,100,3096
407,2,DAMAGE,38,6,6,13745,0,6
407,2,DAMAGE,29,2,8,9484,0,2138
407,2,SUPPORT,13,11,6,3307,6964,0
407,2,SUPPORT,19,25,7,5316,7244,1525
408,1,TANK,21,9,11,16510,212,20216
408,1,DAMAGE,28,3,9,15434,75,222
408,1,DAMAGE,25,0,12,14477,0,553
408,1,SUPPORT,10,20,6,5248,15895,212
408,1,SUPPORT,15,16,9,4046,14565,466
408,2,TANK,32,10,9,14607,306,9299
408,2,DAMAGE,21,0,9,13969,68,138
408,2,DAMAGE,25,0,8,14028,0,0
408,2,SUPPORT,13,11,8,8217,12149,1930
408,2,SUPPORT,10,21,11,5136,16535,0
409,1,TANK,17,5,11,10074,230,8284
409,1,DAMAGE,19,1,12,10890,294,1886
409,1,DAMAGE,16,0,14,8450,0,0
409,1,SUPPORT,13,14,5,6151,8821,1024
409,1,SUPPORT,0,18,11,875,10484,0
409,2,TANK,35,7,3,16934,45,6892
409,2,DAMAGE,33,2,9,10644,827,1708
409,2,DAMAGE,29,6,9,9705,0,0
409,2,SUPPORT,13,22,4,4240,11042,584
409,2,SUPPORT,8,19,7,2620,8302,4801
410,1,TANK,5,1,8,6770,0,10817
410,1,DAMAGE,5,0,8,4628,248,27
410,1,DAMAGE,5,0,5,6317,179,826
410,1,SUPPORT,2,3,7,2605,4494,0
410,1,SUPPORT,1,2,5,2037,5849,736
410,2,TANK,21,3,0,8842,527,5000
410,2,DAMAGE,26,0,2,6221,138,1056
410,2,DAMAGE,9,2,3,6067,0,0
410,2,SUPPORT,19,18,2,4287,6960,2570
410,2,SUPPORT,6,21,2,1447,7327,291
411,1,TANK,19,4,8,14625,0,9396
411,1,DAMAGE,13,1,2,6861,0,0
411,1,DAMAGE,13,0,11,12993,57,116
411,1,SUPPORT,8,14,6,4773,9734,2000
411,1,SUPPORT,6,16,7,4117,10038,0
411,2,TANK,14,0,7,7205,1713,9839
411,2,DAMAGE,20,5,2,12047,624,0
411,2,DAMAGE,19,5,5,12482,0,0
411,2,SUPPORT,8,19,7,3219,13243,3363
411,2,SUPPORT,10,16,4,6281,11469,0
412,1,TANK,38,8,17,19545,1584,26680
412,1,DAMAGE,38,1,18,20876,66,2589
412,1,DAMAGE,29,7,19,12523,325,960
412,1,SUPPORT,21,25,14,10215,14573,715
412,1,SUPPORT,17,27,17,7809,18963,872
412,2,TANK,50,7,9,25636,1067,21051
412,2,DAMAGE,37,4,22,17084,977,832
412,2,DAMAGE,51,2,13,20581,135,2592
412,2,SUPPORT,17,38,16,7032,15248,442
412,2,SUPPORT,30,48,11,9372,15843,1157
413,1,TANK,8,4,6,5705,382,3700
413,1,DAMAGE,4,1,6,4233,15,70
413,1,DAMAGE,6,0,3,3902,329,632
413,1,SUPPORT,6,5,8,2640,4724,236
413,1,SUPPORT,3,4,5,3327,8445,1343
413,2,TANK,14,4,2,10117,0,5855
413,2,DAMAGE,23,0,4,7349,0,0
413,2,DAMAGE,16,0,1,8251,0,0
413,2,SUPPORT,5,11,2,2004,6717,80
413,2,SUPPORT,10,14,4,2656,5348,1434
414,1,TANK,18,0,14,10773,339,17135
414,1,DAMAGE,30,1,14,11589,60,138
414,1,DAMAGE,26,6,13,12084,1949,3945
414,1,SUPPORT,22,18,11,7029,9456,432
414,1,SUPPORT,17,15,13,3953,8345,4932
414,2,TANK,37,7,7,12786,72,7185
414,2,DAMAGE,33,3,11,12940,1513,53
414,2,DAMAGE,27,8,15,10426,1266,0
414,2,SUPPORT,30,23,9,9274,8281,0
414,2,SUPPORT,19,38,10,7277,8816,5107
415,1,TANK,13,0,7,10022,355,13685
415,1,DAMAGE,18,0,9,11571,549,2932
415,1,DAMAGE,7,1,13,7989,245,0
415,1,SUPPORT,0,13,10,0,10876,0
415,1,SUPPORT,12,15,8,5584,6803,378
415,2,TANK,21,3,5,9039,0,6433
415,2,DAMAGE,22,0,3,8552,856,0
415,2,DAMAGE,29,1,6,13980,159,363
415,2,SUPPORT,12,11,5,2915,8959,0
415,2,SUPPORT,14,18,6,3323,10128,617
416,1,TANK,12,0,3,10450,0,20004
416,1,DAMAGE,10,0,7,6123,0,92
416,1,DAMAGE,15,0,9,7407,776,105
416,1,SUPPORT,11,9,6,3893,8464,711
416,1,SUPPORT,12,13,8,5235,10127,1216
416,2,TANK,19,2,5,13373,1013,6257
416,2,DAMAGE,26,1,9,12035,175,1276
416,2,DAMAGE,17,1,5,10099,0,0
416,2,SUPPORT,7,21,4,2260,9195,820
416,2,SUPPORT,1,26,3,80,8952,0
417,1,TANK,26,6,8,14293,0,13064
417,1,DAMAGE,24,3,9,10503,234,1462
417,1,DAMAGE,23,1,11,12097,3,45
417,1,SUPPORT,11,20,9,3726,10162,1070
417,1,SUPPORT,11,20,6,4421,11594,321
417,2,TANK,27,7,5,12141,58,10339
417,2,DAMAGE,21,0,11,6566,0,0
417,2,DAMAGE,21,3,9,12321,0,200
417,2,SUPPORT,20,5,10,8852,8119,554
417,2,SUPPORT,15,19,6,4972,14032,1167
418,1,TANK,31,2,7,19098,754,18911
418,1,DAMAGE,22,8,11,14249,1514,9682
418,1,DAMAGE,24,4,12,13592,938,63
418,1,SUPPORT,11,17,11,4144,12298,779
418,1,SUPPORT,21,23,10,6322,22403,0
418,2,TANK,40,7,7,19869,0,16507
418,2,DAMAGE,28,4,9,14351,1692,0
418,2,DAMAGE,22,4,12,12993,0,2621
418,2,SUPPORT,19,26,7,6335,15205,1398
418,2,SUPPORT,17,22,13,6925,14261,0
419,1,TANK,16,3,5,7861,0,5797
419,1,DAMAGE,19,3,7,8244,119,985
419,1,DAMAGE,20,3,4,9717,0,1077
419,1,SUPPORT,9,8,6,5636,8555,1374
419,1,SUPPORT,11,15,4,4483,9423,0
419,2,TANK,16,1,7,6850,0,9688
419,2,DAMAGE,18,0,9,9074,353,0
419,2,DAMAGE,13,0,4,9690,277,1832
419,2,SUPPORT,5,16,2,2252,11630,0
419,2,SUPPORT,15,11,5,4412,8202,1852
420,1,TANK,17,5,6,9028,179,11032
420,1,DAMAGE,20,0,10,13347,332,1307
420,1,DAMAGE,11,0,10,6000,289,403
420,1,SUPPORT,8,4,10,3017,8852,0
420,1,SUPPORT,6,14,11,3183,6692,54
420,2,TANK,21,2,5,7026,0,5638
420,2,DAMAGE,29,0,7,9903,982,0
420,2,DAMAGE,23,1,10,9401,107,794
420,2,SUPPORT,6,16,7,3606,8410,1109
420,2,SUPPORT,14,21,3,6134,8285,179
421,1,TANK,4,1,3,3257,0,1679
421,1,DAMAGE,3,0,5,1594,0,216
421,1,DAMAGE,2,0,4,1735,0,0
421,1,SUPPORT,3,2,3,1107,3525,0
421,1,SUPPORT,2,4,4,1005,2698,53
421,2,TANK,9,3,1,4772,0,2852
421,2,DAMAGE,8,2,2,2232,0,34
421,2,DAMAGE,9,1,1,3278,0,0
421,2,SUPPORT,5,8,1,1048,3132,0
421,2,SUPPORT,6,10,1,1925,1761,309
422,1,TANK,16,7,10,6045,0,11157
422,1,DAMAGE,16,0,9,10451,0,0
422,1,DAMAGE,23,1,8,11406,1125,2240
422,1,SUPPORT,12,16,8,3668,8155,1994
422,1,SUPPORT,7,12,8,3074,6881,292
422,2,TANK,26,12,6,10051,1560,2398
422,2,DAMAGE,21,3,6,11003,0,0
422,2,DAMAGE,21,1,7,8451,1369,115
422,2,SUPPORT,13,15,6,3215,9490,904
422,2,SUPPORT,18,27,6,4279,8087,0
423,1,TANK,14,3,8,9646,543,6541
423,1,DAMAGE,24,0,5,6629,0,0
423,1,DAMAGE,16,0,9,11421,183,242
423,1,SUPPORT,16,11,4,5808,7763,1535
423,1,SUPPORT,10,18,8,2560,8989,1863
423,2,TANK,26,3,4,13139,0,13627
423,2,DAMAGE,21,8,7,7040,1089,5484
423,2,DAMAGE,16,4,11,9333,92,2729
423,2,SUPPORT,16,18,7,4457,8119,481
423,2,SUPPORT,0,26,6,0,11114,0
424,1,TANK,15,1,9,12984,0,18677
424,1,DAMAGE,17,1,10,13586,0,160
424,1,DAMAGE,8,0,14,7519,562,925
424,1,SUPPORT,12,12,10,5329,11650,1882
424,1,SUPPORT,2,16,9,404,12875,26
424,2,TANK,36,10,6,13806,539,17561
424,2,DAMAGE,38,2,5,11705,1292,601
424,2,DAMAGE,26,2,7,13945,0,27
424,2,SUPPORT,22,19,2,6412,13812,30
424,2,SUPPORT,15,18,4,5104,9778,783
425,1,TANK,15,4,10,10601,300,12261
425,1,DAMAGE,12,3,11,9864,978,126
425,1,DAMAGE,17,0,8,8268,0,100
425,1,SUPPORT,5,3,3,3719,10178,87
425,1,SUPPORT,3,7,8,2389,9666,57
425,2,TANK,25,7,4,9823,482,16030
425,2,DAMAGE,27,6,5,10884,0,0
425,2,DAMAGE,19,3,6,14631,0,0
425,2,SUPPORT,12,19,2,4070,12361,990
425,2,SUPPORT,10,13,9,4100,7720,0
426,1,TANK,5,2,14,8945,169,13247
426,1,DAMAGE,8,0,7,5597,0,0
426,1,DAMAGE,5,2,10,7057,0,183
426,1,SUPPORT,4,4,5,3696,5960,188
426,1,SUPPORT,0,3,12,260,5638,0
426,2,TANK,29,5,1,8670,0,8468
426,2,DAMAGE,25,5,1,10042,1898,0
426,2,DAMAGE,31,0,3,7260,33,1618
426,2,SUPPORT,22,23,2,3955,9158,1022
426,2,SUPPORT,17,19,3,3896,6774,0
427,1,TANK,15,1,8,8422,0,15094
427,1,DAMAGE,16,10,10,9368,0,0
427,1,DAMAGE,13,0,10,7275,31,6121
427,1,SUPPORT,12,14,9,6251,8430,0
427,1,SUPPORT,7,12,9,3488,10497,1151
427,2,TANK,28,7,5,11681,611,10189
427,2,DAMAGE,21,0,8,9686,109,3960
427,2,DAMAGE,26,0,9,8914,0,510
427,2,SUPPORT,7,14,7,4045,6577,0
427,2,SUPPORT,14,16,3,4630,8734,147
428,1,TANK,6,1,3,4787,0,5110
428,1,DAMAGE,2,0,8,6513,87,325
428,1,DAMAGE,4,0,8,4162,226,1146
428,1,SUPPORT,4,0,5,2563,4523,105
428,1,SUPPORT,0,0,8,3068,3283,0
428,2,TANK,14,1,1,5592,0,12616
428,2,DAMAGE,17,2,2,7212,0,282
428,2,DAMAGE,18,3,2,4178,0,0
428,2,SUPPORT,5,6,1,1201,9422,0
428,2,SUPPORT,8,14,2,3705,4797,0
429,1,TANK,15,2,8,10767,0,11714
429,1,DAMAGE,13,0,9,8139,67,0
429,1,DAMAGE,10,1,8,9855,648,872
429,1,SUPPORT,4,0,8,5610,6095,140
429,1,SUPPORT,8,7,8,3655,10291,0
429,2,TANK,20,3,2,8830,594,3619
429,2,DAMAGE,14,6,7,7461,0,212
429,2,DAMAGE,16,3,9,8003,48,318
429,2,SUPPORT,15,19,4,4999,8996,1529
429,2,SUPPORT,20,4,5,6532,8143,0
430,1,TANK,9,3,5,5354,858,3482
430,1,DAMAGE,10,0,10,6826,150,2528
430,1,DAMAGE,10,2,5,8402,0,278
430,1,SUPPORT,4,8,8,3621,4904,600
430,1,SUPPORT,4,7,8,1353,6290,3860
430,2,TANK,23,4,3,6945,90,2923
430,2,DAMAGE,25,0,4,8100,1361,0
430,2,DAMAGE,12,4,3,5343,1060,2314
430,2,SUPPORT,11,15,5,4600,4956,0
430,2,SUPPORT,13,3,3,4456,7210,143
431,1,TANK,13,2,7,6865,3026,5974
431,1,DAMAGE,8,0,10,5013,53,273
431,1,DAMAGE,17,7,9,9893,810,0
431,1,SUPPORT,14,6,7,6149,7125,1169
431,1,SUPPORT,7,13,8,3376,7969,0
431,2,TANK,22,9,5,7901,489,3887
431,2,DAMAGE,19,0,7,9468,0,0
431,2,DAMAGE,17,0,6,6599,34,947
431,2,SUPPORT,15,19,5,2603,6219,793
431,2,SUPPORT,28,6,5,9691,4960,590
432,1,TANK,19,3,8,12104,0,5358
432,1,DAMAGE,17,2,8,8074,2252,2075
432,1,DAMAGE,12,1,11,7263,41,198
432,1,SUPPORT,12,7,5,6197,12087,444
432,1,SUPPORT,12,14,10,3279,10401,3205
432,2,TANK,23,5,5,13068,0,8067
432,2,DAMAGE,17,0,9,7331,0,0
432,2,DAMAGE,24,0,7,9873,230,615
432,2,SUPPORT,15,9,7,7202,10079,300
432,2,SUPPORT,16,19,5,6597,10062,0
